# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 391:         6.197       51.498      19.50  ARCEN
# 370:         5.377       51.451      22.60  EINDHOVEN
# 331:         4.193       51.480       0.00  THOLEN
# 315:         3.998       51.447       0.00  HANSWEERT
# 324:         4.006       51.596       0.00  STAVENISSE
# 375:         5.707       51.659      22.00  VOLKEL
# 380:         5.762       50.906     114.30  MAASTRICHT
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 286:         7.150       53.196      -0.20  NIEUW BEERTA
# 310:         3.596       51.442       8.00  VLISSINGEN
# 283:         6.657       52.069      29.10  HUPSEL
# 280:         6.585       53.125       5.20  EELDE
# 273:         5.888       52.703      -3.30  MARKNESSE
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 249:         4.979       52.644      -2.40  BERKHOUT
# 377:         5.763       51.198      30.00  ELL
# 316:         3.694       51.657       0.00  SCHAAR
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN
# 277:         6.200       53.413       2.90  LAUWERSOOG
# 348:         4.926       51.970      -0.70  CABAUW
# 308:         3.379       51.381       0.00  CADZAND
# 319:         3.861       51.226       1.70  WESTDORPE
# 215:         4.437       52.141      -1.10  VOORSCHOTEN
# 278:         6.259       52.435       3.60  HEINO
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN
# 225:         4.555       52.463       4.40  IJMUIDEN
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND
# 267:         5.384       52.898      -1.30  STAVOREN
# 269:         5.520       52.458      -3.70  LELYSTAD
# 344:         4.447       51.962      -4.30  ROTTERDAM
# 275:         5.873       52.056      48.20  DEELEN
# 235:         4.781       52.928       1.20  DE KOOY
# 257:         4.603       52.506       8.50  WIJK AAN ZEE
# 290:         6.891       52.274      34.80  TWENTHE
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING)
# 210:         4.430       52.171      -0.20  VALKENBURG
# 248:         5.174       52.634       0.80  WIJDENES
# 279:         6.574       52.750      15.80  HOOGEVEEN
# 258:         5.401       52.649       7.30  HOUTRIBDIJK
# 356:         5.146       51.859       0.70  HERWIJNEN
# 209:         4.518       52.465       0.00  IJMOND
# 265:         5.274       52.130      13.90  SOESTERBERG
# 312:         3.622       51.768       0.00  OOSTERSCHELDE
# 340:         4.342       51.449      19.20  WOENSDRECHT
# 260:         5.180       52.100       1.90  DE BILT
# 270:         5.752       53.224       1.20  LEEUWARDEN
# 311:         3.672       51.379       0.00  HOOFDPLAAT
# 242:         4.921       53.241      10.80  VLIELAND
# 
# YYYYMMDD = Date (YYYY=year MM=month DD=day); 
# DDVEC    = Vector mean wind direction in degrees (360=north, 90=east, 180=south, 270=west, 0=calm/variable); 
# FHVEC    = Vector mean windspeed (in 0.1 m/s); 
# FG       = Daily mean windspeed (in 0.1 m/s); 
# FHX      = Maximum hourly mean windspeed (in 0.1 m/s); 
# FHXH     = Hourly division in which FHX was measured; 
# FHN      = Minimum hourly mean windspeed (in 0.1 m/s); 
# FHNH     = Hourly division in which FHN was measured; 
# FXX      = Maximum wind gust (in 0.1 m/s); 
# FXXH     = Hourly division in which FXX was measured; 
# TG       = Daily mean temperature in (0.1 degrees Celsius); 
# TN       = Minimum temperature (in 0.1 degrees Celsius); 
# TNH      = Hourly division in which TN was measured; 
# TX       = Maximum temperature (in 0.1 degrees Celsius); 
# TXH      = Hourly division in which TX was measured; 
# T10N     = Minimum temperature at 10 cm above surface (in 0.1 degrees Celsius); 
# T10NH    = 6-hourly division in which T10N was measured; 6=0-6 UT, 12=6-12 UT, 18=12-18 UT, 24=18-24 UT
# SQ       = Sunshine duration (in 0.1 hour) calculated from global radiation (-1 for <0.05 hour); 
# SP       = Percentage of maximum potential sunshine duration; 
# Q        = Global radiation (in J/cm2); 
# DR       = Precipitation duration (in 0.1 hour); 
# RH       = Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm); 
# RHX      = Maximum hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm); 
# RHXH     = Hourly division in which RHX was measured; 
# EV24     = Potential evapotranspiration (Makkink) (in 0.1 mm); 
# PG       = Daily mean sea level pressure (in 0.1 hPa) calculated from 24 hourly values; 
# PX       = Maximum hourly sea level pressure (in 0.1 hPa); 
# PXH      = Hourly division in which PX was measured; 
# PN       = Minimum hourly sea level pressure (in 0.1 hPa); 
# PNH      = Hourly division in which PN was measured; 
# VVN      = Minimum visibility; 0: <100 m, 1:100-200 m, 2:200-300 m,..., 49:4900-5000 m, 50:5-6 km, 56:6-7 km, 57:7-8 km,..., 79:29-30 km, 80:30-35 km, 81:35-40 km,..., 89: >70 km)
# VVNH     = Hourly division in which VVN was measured; 
# VVX      = Maximum visibility; 0: <100 m, 1:100-200 m, 2:200-300 m,..., 49:4900-5000 m, 50:5-6 km, 56:6-7 km, 57:7-8 km,..., 79:29-30 km, 80:30-35 km, 81:35-40 km,..., 89: >70 km)
# VVXH     = Hourly division in which VVX was measured; 
# NG       = Mean daily cloud cover (in octants, 9=sky invisible); 
# UG       = Daily mean relative atmospheric humidity (in percents); 
# UX       = Maximum relative atmospheric humidity (in percents); 
# UXH      = Hourly division in which UX was measured; 
# UN       = Minimum relative atmospheric humidity (in percents); 
# UNH      = Hourly division in which UN was measured; 
# 
# STN,YYYYMMDD,DDVEC,FHVEC,   FG,  FHX, FHXH,  FHN, FHNH,  FXX, FXXH,   TG,   TN,  TNH,   TX,  TXH, T10N,T10NH,   SQ,   SP,    Q,   DR,   RH,  RHX, RHXH, EV24,   PG,   PX,  PXH,   PN,  PNH,  VVN, VVNH,  VVX, VVXH,   NG,   UG,   UX,  UXH,   UN,  UNH
# 
  391,20180426,  246,   37,   39,   70,   12,   10,   19,  150,   12,  101,   51,   24,  155,   15,   37,   24,   77,   53, 1705,   20,   65,   31,    6,   25,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   76,   97,   24,   45,   14
  391,20180427,  124,   15,   23,   40,   14,   10,    1,   90,   14,  117,   36,    4,  174,   16,   27,    6,   63,   43, 1746,    0,    0,    0,    1,   27,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   63,   95,    1,   37,   15
  391,20180428,  224,   26,   29,   50,    8,    0,   18,  100,    8,  137,   78,   24,  176,   14,   60,   24,    9,    6, 1216,    0,    0,    0,    1,   20,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   65,   94,   24,   46,   14
  391,20180429,    9,   25,   26,   60,   23,    0,    1,  140,   23,  126,   46,    5,  197,   17,   36,    6,   35,   24, 1155,   36,  217,  121,   23,   18,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   85,   99,    3,   62,   15
  391,20180430,  209,   45,   52,   90,   14,   10,    4,  170,   14,  106,   57,   21,  157,   13,   57,   24,   22,   15,  977,   48,   81,   48,    1,   15,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   82,   97,    2,   54,   16
  391,20180501,  239,   48,   52,   80,    2,   10,   19,  150,    2,   92,   55,    4,  148,   16,   54,    6,   62,   42, 1889,   32,   12,    6,    2,   27,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   68,   91,    1,   34,   15
  391,20180502,  202,   30,   35,   60,   12,   20,    1,  110,   15,  126,   44,    4,  186,   17,   37,    6,  136,   91, 2570,    0,    0,    0,    1,   40,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   58,   88,    3,   37,   16
  391,20180503,  321,   17,   20,   30,    1,   10,    4,   80,   12,  114,   53,   24,  175,   14,   39,    6,  101,   68, 2454,    0,    0,    0,    1,   37,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   64,   94,    5,   33,   13
  391,20180504,   26,   25,   25,   40,   13,   10,    1,   80,   14,  125,   37,    5,  196,   15,   21,    6,  140,   93, 2583,    0,    0,    0,    1,   40,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   63,   93,    3,   34,   16
  391,20180505,   51,   36,   37,   60,   11,   20,    1,  100,   11,  159,   73,    4,  233,   15,   55,    6,  140,   93, 2680,    0,    0,    0,    1,   45,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   50,   81,    4,   27,   13
  391,20180506,   74,   25,   26,   40,   15,   10,    3,   80,   16,  182,   73,    4,  267,   15,   48,    6,  140,   93, 2672,    0,    0,    0,    1,   47,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   50,   86,   24,   25,   15
  391,20180507,   75,   19,   23,   30,    8,   10,    1,   70,   12,  189,   89,    4,  267,   15,   69,    6,  140,   92, 2656,    0,    0,    0,    1,   47,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   53,   89,    3,   27,   14
  391,20180508,  126,   17,   19,   40,    9,    0,   19,   80,   13,  189,   94,    5,  275,   14,   70,    6,  132,   87, 2650,    0,    0,    0,    1,   47,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   57,   89,    2,   21,   16
  391,20180509,  173,    4,   20,   30,    9,   10,    3,   80,   18,  206,  108,    5,  287,   14,   81,    6,  134,   88, 2510,    0,    0,    0,    1,   46,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   56,   90,    4,   25,   16
  391,20180510,  274,   26,   28,   40,   10,   10,   22,  120,   14,  133,   65,   24,  191,   15,   46,   24,   46,   30, 1260,    0,    0,    0,    1,   20,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   74,   95,   23,   49,   16
  391,20180511,   87,   16,   18,   30,    8,    0,    4,   60,   11,  138,   40,    4,  206,   17,   23,    6,   93,   61, 2210,    0,    0,    0,    1,   36,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   67,   99,    4,   42,   15
  391,20180512,  107,   17,   20,   30,   10,   10,    2,   70,   10,  182,   89,    4,  249,   13,   68,    6,   92,   60, 2297,    0,    0,    0,    1,   40,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   56,   93,    4,   28,   13
  391,20180513,  286,   16,   23,   30,    2,   20,    1,   70,    9,  141,  122,   23,  163,    1,  122,   24,    0,    0,  637,   43,   37,   14,   13,   10,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   85,   93,   12,   70,    2
  391,20180514,   13,   31,   33,   50,   14,   20,    1,   90,   14,  188,  121,    1,  266,   16,  121,    6,   83,   53, 2164,    0,    0,    0,    1,   39,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   70,   98,    5,   33,   17
  391,20180515,   39,   27,   28,   50,   10,   10,   20,  100,   11,  189,  121,   24,  255,   13,  105,    6,  139,   89, 2624,    0,    0,    0,    1,   47,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   52,   84,   23,   29,   13
  391,20180516,  358,   37,   38,   60,   17,   10,    1,  120,   18,  168,  101,   24,  232,   15,   95,   24,   85,   54, 2029,    0,    0,    0,    1,   35,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   67,   81,    4,   53,   11
  391,20180517,  338,   32,   33,   40,    5,   20,    2,  100,   15,  124,   80,   24,  187,   13,   69,   24,  106,   68, 2600,    0,    0,    0,    1,   40,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   63,   84,    2,   42,   13
  391,20180518,  332,   18,   19,   30,    8,   10,    1,   70,    8,  113,   49,   24,  176,   15,   29,   24,   69,   44, 2150,    0,    0,    0,    1,   33,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   67,   92,   24,   45,   15
  370,20180401,  273,   20,   24,   40,   11,    0,    1,   80,   12,   50,   -1,   22,   89,   11,  -27,   24,    6,    5,  361,   45,   52,   22,    2,    5,10093,10140,   20,10033,    1,    7,    1,   66,   13,    8,   91,   98,    1,   81,   11
  370,20180402,  159,   36,   39,   70,   23,   20,    1,  110,   23,   88,   15,    2,  140,   16,   -3,    6,    4,    3,  812,   35,    8,    3,   18,   12,10048,10127,    1, 9994,   21,   34,    1,   83,   16,    8,   76,   97,    1,   50,   13
  370,20180403,  191,   56,   58,   80,   12,   40,    2,  160,   23,  130,   94,    3,  176,   13,   85,    6,   52,   40, 1387,    8,    3,    1,   11,   22, 9996,10014,   24, 9982,   20,   65,    2,   82,   17,    8,   74,   92,    2,   53,   14
  370,20180404,  185,   34,   38,   60,   11,   20,    3,  130,   16,  103,   71,    3,  145,   14,   42,    6,   17,   13,  686,   24,   34,   15,   16,   10,10000,10019,    2, 9986,   15,   56,   16,   80,   10,    8,   83,   94,   19,   68,   10
  370,20180405,  269,   38,   48,   80,    3,   10,   20,  150,    5,   64,    5,   22,  101,    2,  -34,   24,   44,   33, 1020,   38,   46,   16,    7,   13,10139,10228,   23,10009,    1,   58,    4,   80,   14,    8,   78,   95,   24,   52,   15
  370,20180406,  122,   45,   45,   70,   10,   10,    1,  120,   13,   98,    6,    1,  160,   15,  -17,    6,  116,   88, 1975,    0,    0,    0,    1,   29,10170,10227,    1,10117,   24,   68,    2,   83,   20,    6,   53,   87,    1,   32,   15
  370,20180407,  154,   28,   32,   60,   10,    0,   21,  110,   10,  149,   84,    4,  233,   16,   51,   24,  107,   80, 1874,    0,    0,    0,    1,   31,10092,10113,    1,10078,   16,   70,   22,   83,    1,    7,   54,   85,   24,   34,   16
  370,20180408,  329,    5,   17,   30,   18,   10,    1,   60,   18,  161,   64,    6,  249,   15,   33,    6,   72,   54, 1654,    0,    0,    0,    1,   28,10069,10080,    1,10053,   16,   57,   24,   80,   13,    7,   65,   94,    6,   28,   15
  370,20180409,   29,   32,   39,   60,   10,   10,   23,  100,   11,  144,  102,    5,  184,   16,   93,    6,    9,    7,  948,    0,   -1,   -1,    1,   15,10041,10072,    7,10003,   22,   41,    3,   64,   13,    8,   72,   91,    1,   56,   11
  370,20180410,  158,   13,   29,   50,   21,   10,   17,  100,   22,  147,  113,    6,  197,   14,   85,    6,   24,   18, 1028,   33,  210,  101,   21,   17,10032,10058,   22,10005,    1,   31,   20,   81,   13,    8,   72,   96,   22,   43,   14
  370,20180411,   97,    4,   14,   30,   18,    0,    5,   60,   18,  113,   74,   24,  132,   17,   54,   24,    6,    4,  324,    3,    1,    1,   13,    5,10062,10073,    9,10045,   24,    1,   24,   56,   19,    6,   95,   98,    1,   88,   19
  370,20180412,   46,   25,   31,   60,   11,   10,   19,   90,    8,  108,   40,   24,  157,   16,   17,   24,   17,   12,  756,    0,   -1,   -1,    1,   11,10016,10039,    1,10000,   14,    0,   23,   59,   15,    5,   89,   98,    1,   73,   15
